"","Open","High","Low","Close","Volume"
"615",230.769226,235.769226,229.846161,234.692307,2767934
"616",233.846161,241.538467,232.615387,239.615387,2833740
"617",236.153839,241.230774,233.07692,233.461533,2719743
"618",232.692307,234.92308,227.692307,228.461533,2699047
"619",224.230774,228.461533,221.153839,222.692307,5097534
"620",219.615387,230.769226,216.153839,227.692307,4834115
"621",230.384613,232.230774,220.769226,222.307693,3870022
"622",211.538467,230.07692,210.92308,226.92308,5850052
"623",228.461533,230.769226,221.07692,230,4321005
"624",230,232.692307,223.230774,223.461533,4220502
"625",223.538467,227.230774,217.307693,218.846161,3505632
"626",216.538467,219.307693,210.846161,216.153839,4101227
"627",209.615387,215,206.92308,214.615387,3961711
"628",221.153839,228.846161,219.230774,228.384613,2503540
"629",228.461533,230.153839,223.692307,226.384613,2648906
"630",226.153839,228.692307,217.230774,217.692307,3208894
"631",218.461533,221.153839,208.07692,208.07692,4354220
"632",206.153839,214.230774,203.07692,210.384613,6694896
"633",216.153839,230.230774,208.846161,220,6255652
"634",219.07692,219.384613,194.230774,217.307693,4875897
"635",210.153839,216.538467,210.153839,211.92308,4658537
"636",218.461533,219.153839,211.153839,217.307693,4977271
"637",215.769226,220.307693,211.615387,213.07692,3636399
"638",208.461533,213.07692,201.92308,204,4694196
"639",203.846161,206.846161,194.92308,197.384613,5779969
"640",199.846161,201.153839,188.230774,190.769226,6318013
"641",186.07692,205.769226,177.07692,204.07692,8111285
"642",204.615387,209.230774,198.846161,205,5181748
"643",208.07692,214.461533,203.769226,213.846161,4652570
"644",222.230774,234.230774,221.846161,234.230774,5872334
"645",230.769226,244.307693,228,243.07692,5655286
"646",243.07692,247.692307,232.615387,247.692307,5873907
"647",246.92308,248.384613,240.384613,241.538467,4284527
"648",237.307693,240.307693,223.769226,226.92308,5002491
"649",225.769226,228.384613,217.461533,217.692307,3564652
"650",225,235.384613,224.615387,228.07692,4702256
"651",234.384613,237.384613,227.307693,236.538467,3700918
"652",236.92308,247.692307,235.461533,245.769226,4313699
"653",242.307693,250.384613,240.307693,249.230774,3529175
"654",244.307693,249.230774,241.92308,248.07692,2705898
"655",244.615387,247.92308,236.92308,238.07692,3415971
"656",236.538467,247.307693,229.230774,245.384613,4849403
"657",245.384613,249.307693,239.846161,248.384613,3755570
"658",246.153839,248.461533,240,242.692307,2839044
"659",242.692307,253,242.307693,253,3128749
"660",251.153839,251.846161,245.384613,248.07692,2647541
"661",251.153839,253,245.07692,248.461533,2780427
"662",249.230774,253.692307,247.153839,251.538467,2674789
"663",248.07692,249.307693,246.07692,248.07692,2151123
"664",248.846161,249.230774,240.692307,246.692307,2392637
"665",250,251.92308,243.692307,245.769226,2637466
"666",243.07692,244.615387,238.538467,240.769226,2262078
"667",234.615387,235.92308,231.153839,233.461533,3325699
"668",232.307693,236,230.615387,231.92308,2618798
"669",226.92308,227.07692,218.769226,218.92308,3920748
"670",220,223,217.538467,220.769226,3454633
"671",217.692307,221.846161,214.92308,215.384613,3252951
"672",221.92308,222.307693,217.307693,217.692307,2353286
"673",216.538467,224.07692,214.92308,221.384613,2257398
"674",224.615387,227.692307,220.230774,223.692307,2646930
"675",225.846161,228.461533,222.307693,223.07692,1939808
"676",221.153839,221.692307,214.230774,215.384613,2632604
"677",212.692307,213.461533,207.307693,208.07692,4718181
"678",208.461533,215.230774,208.07692,214.615387,2438956
"679",222.615387,222.615387,211.615387,213.07692,3256552
"680",209.230774,214.615387,206.92308,210.384613,3368625
"681",205.769226,209.615387,204.230774,204.230774,2910349
"682",204.307693,206.92308,200.153839,205.769226,5322447
"683",202.692307,205.538467,199.461533,203.07692,2783729
"684",197.307693,203.07692,196.538467,199.230774,3808714
"685",207.692307,209.07692,201,207.692307,4237766
