"","Date","BAC","GE","XOM","NA"
"521",2002-01-31,31.514999,285.769226,39.049999,NA
"522",2002-02-01,30.68,283.461548,39,NA
"523",2002-02-04,29.700001,269.230774,38.349998,NA
"524",2002-02-05,29.450001,278.538452,38.330002,NA
"525",2002-02-06,29.424999,284.307678,38.919998,NA
"526",2002-02-07,29.475,286.153839,38.299999,NA
"527",2002-02-08,30.299999,286.538452,38.290001,NA
"528",2002-02-11,30.625,290.769226,38.5,NA
"529",2002-02-12,30.530001,288.461548,38.400002,NA
"530",2002-02-13,31.059999,293.076935,38.639999,NA
"531",2002-02-14,31.030001,292.307678,39,NA
"532",2002-02-15,30.4,285.461548,38.900002,NA
"533",2002-02-19,29.775,280,38.77,NA
"534",2002-02-20,30.59,289,38.990002,NA
"535",2002-02-21,30.555,288.615387,39.150002,NA
"536",2002-02-22,30.66,293,40.720001,NA
"537",2002-02-25,31.625,301.538452,41,NA
"538",2002-02-26,31.82,298.076935,40.720001,NA
"539",2002-02-27,31.780001,298.076935,40.919998,NA
"540",2002-02-28,31.975,296.153839,41.299999,NA
"541",2002-03-01,32.400002,303.461548,42,NA
"542",2002-03-04,33.200001,309.230774,42.650002,NA
"543",2002-03-05,32.525002,311.538452,42.5,NA
"544",2002-03-06,33.349998,319.615387,43.209999,NA
"545",2002-03-07,33.490002,315,42.889999,NA
"546",2002-03-08,33.915001,312.307678,42.91,NA
"547",2002-03-11,33.875,316.538452,43.490002,NA
"548",2002-03-12,34,316.153839,44,NA
"549",2002-03-13,33.775002,307.692322,43.119999,NA
"550",2002-03-14,33.5,310.846161,43.240002,NA
"551",2002-03-15,34.59,309.153839,43.610001,NA
"552",2002-03-18,34.404999,306.923065,43.740002,NA
"553",2002-03-19,34.43,306.923065,43.799999,NA
"554",2002-03-20,33.919998,298.461548,43.529999,NA
"555",2002-03-21,34,288.076935,43.529999,NA
"556",2002-03-22,34.325001,291.307678,43.470001,NA
"557",2002-03-25,34.075001,284.923065,42.849998,NA
"558",2002-03-26,34.560001,287,43.740002,NA
"559",2002-03-27,34.400002,288.076935,43.950001,NA
"560",2002-03-28,34.009998,287.692322,43.830002,NA
"561",2002-04-01,34.075001,286.923065,43.830002,NA
"562",2002-04-02,34.375,285.384613,44.380001,NA
"563",2002-04-03,34.130001,282.692322,43.689999,NA
"564",2002-04-04,34.349998,286.923065,43.150002,NA
"565",2002-04-05,34.459999,285.384613,42.630001,NA
"566",2002-04-08,34.740002,283.538452,43.240002,NA
"567",2002-04-09,34.849998,280.384613,42.720001,NA
"568",2002-04-10,34.970001,286.153839,43.18,NA
"569",2002-04-11,34.299999,259.615387,42.400002,NA
"570",2002-04-12,35.025002,258.076935,41.299999,NA
"571",2002-04-15,34.599998,245,41.599998,NA
"572",2002-04-16,35.360001,254.615387,42.279999,NA
"573",2002-04-17,35.400002,258.846161,42.220001,NA
"574",2002-04-18,35.310001,260,42.459999,NA
"575",2002-04-19,35.810001,259.230774,42.52,NA
"576",2002-04-22,35.529999,252.769226,41.849998,NA
"577",2002-04-23,36,252.307693,41.349998,NA
"578",2002-04-24,35.75,250,40.299999,NA
"579",2002-04-25,35.419998,246.538467,40.540001,NA
"580",2002-04-26,35.889999,242.307693,40,NA
"581",2002-04-29,35.634998,237.307693,39.700001,NA
"582",2002-04-30,36.240002,242.692307,40.169998,NA
"583",2002-05-01,36.119999,243.846161,40.689999,NA
"584",2002-05-02,36.775002,243.07692,40.799999,NA
"585",2002-05-03,36.84,243.846161,40.59,NA
"586",2002-05-06,36.235001,238.230774,39.25,NA
"587",2002-05-07,36.48,235.769226,39.099998,NA
"588",2002-05-08,37,252.692307,40.009998,NA
"589",2002-05-09,37.209999,242.230774,39.360001,NA
"590",2002-05-10,36.924999,235.769226,38.959999,NA
"591",2002-05-13,37.5,237.307693,40.009998,NA
"592",2002-05-14,37.939999,242.92308,40.580002,NA
"593",2002-05-15,37.959999,237.92308,39.709999,NA
"594",2002-05-16,38.105,246.153839,40.27,NA
"595",2002-05-17,38.450001,257.307678,40.200001,NA
"596",2002-05-20,37.900002,250.769226,39.59,NA
"597",2002-05-21,37.494999,247.307693,39.77,NA
"598",2002-05-22,37.715,245.538467,40.43,NA
"599",2002-05-23,38.325001,253.461533,40.900002,NA
"600",2002-05-24,38.07,250.769226,40.23,NA
"601",2002-05-28,37.855,246.538467,39.84,NA
"602",2002-05-29,38.134998,241.538467,40.299999,NA
"603",2002-05-30,37.959999,240,39.349998,NA
"604",2002-05-31,37.904999,239.538467,39.93,NA
"605",2002-06-03,37.224998,231.615387,39.080002,NA
"606",2002-06-04,37.200001,231.153839,39.23,NA
"607",2002-06-05,36.605,231.92308,39.560001,NA
"608",2002-06-06,34.875,225.384613,39.150002,NA
"609",2002-06-07,35.485001,232.307693,39.419998,NA
"610",2002-06-10,35.564999,230.384613,39.130001,NA
"611",2002-06-11,35.355,226.153839,39.029999,NA
"612",2002-06-12,35.575001,233.461533,39.700001,NA
"613",2002-06-13,34.799999,229.615387,39.360001,NA
"614",2002-06-14,35.549999,228.461533,39.150002,NA
"615",2002-06-17,36.68,234.692307,40.029999,NA
"616",2002-06-18,37,239.615387,39.93,NA
"617",2002-06-19,36.875,233.461533,39.369999,NA
"618",2002-06-20,36.049999,228.461533,39.740002,NA
"619",2002-06-21,35.130001,222.692307,39.25,NA
"620",2002-06-24,35.18,227.692307,40,NA
"621",2002-06-25,35.014999,222.307693,39.599998,NA
"622",2002-06-26,33.724998,226.92308,39.450001,NA
"623",2002-06-27,34.299999,230,40.25,NA
"624",2002-06-28,35.18,223.461533,40.919998,NA
"625",2002-07-01,34.625,218.846161,40.650002,NA
"626",2002-07-02,34.744999,216.153839,40.16,NA
"627",2002-07-03,34.400002,214.615387,39.91,NA
"628",2002-07-05,35.41,228.384613,40.52,NA
"629",2002-07-08,35.970001,226.384613,40.360001,NA
"630",2002-07-09,35.119999,217.692307,39.799999,NA
"631",2002-07-10,34.049999,208.07692,38.23,NA
"632",2002-07-11,34.575001,210.384613,37.099998,NA
"633",2002-07-12,34.305,220,36.529999,NA
"634",2002-07-15,33.895,217.307693,35.75,NA
"635",2002-07-16,33.150002,211.92308,35.200001,NA
"636",2002-07-17,32.5,217.307693,35.610001,NA
"637",2002-07-18,31.305,213.07692,34.75,NA
"638",2002-07-19,30.76,204,32.400002,NA
"639",2002-07-22,30.135,197.384613,30.27,NA
"640",2002-07-23,28.950001,190.769226,30.92,NA
"641",2002-07-24,29.5,204.07692,33.93,NA
"642",2002-07-25,29.975,205,33.900002,NA
"643",2002-07-26,30.825001,213.846161,35.09,NA
"644",2002-07-29,32.150002,234.230774,36.330002,NA
"645",2002-07-30,32.139999,243.07692,35.669998,NA
"646",2002-07-31,33.25,247.692307,36.759998,NA
"647",2002-08-01,32.400002,241.538467,33.650002,NA
"648",2002-08-02,31.754999,226.92308,33.610001,NA
"649",2002-08-05,31.030001,217.692307,32.5,NA
"650",2002-08-06,31.865,228.07692,33.400002,NA
"651",2002-08-07,32.625,236.538467,34.299999,NA
"652",2002-08-08,34.195,245.769226,36,NA
"653",2002-08-09,34.404999,249.230774,36.099998,NA
"654",2002-08-12,34.224998,248.07692,35.73,NA
"655",2002-08-13,33.68,238.07692,34.84,NA
"656",2002-08-14,34.5,245.384613,36.389999,NA
"657",2002-08-15,34.700001,248.384613,37.139999,NA
"658",2002-08-16,34.355,242.692307,36.849998,NA
"659",2002-08-19,35.049999,253,37.16,NA
"660",2002-08-20,34.505001,248.07692,36.18,NA
"661",2002-08-21,34.77,248.461533,36.439999,NA
"662",2002-08-22,35.174999,251.538467,37.029999,NA
"663",2002-08-23,34.700001,248.07692,36.150002,NA
"664",2002-08-26,35.5,246.692307,36.669998,NA
"665",2002-08-27,35.700001,245.769226,36.900002,NA
"666",2002-08-28,35.005001,240.769226,35.619999,NA
"667",2002-08-29,35.18,233.461533,35.389999,NA
"668",2002-08-30,35.040001,231.92308,35.450001,NA
"669",2002-09-03,33.564999,218.92308,33.619999,NA
"670",2002-09-04,33.685001,220.769226,33.82,NA
"671",2002-09-05,33.66,215.384613,33.77,NA
"672",2002-09-06,34.645,217.692307,34.310001,NA
"673",2002-09-09,34.625,221.384613,34,NA
"674",2002-09-10,34.264999,223.692307,34.790001,NA
"675",2002-09-11,34.369999,223.07692,34.599998,NA
"676",2002-09-12,33.665001,215.384613,33.59,NA
"677",2002-09-13,34.150002,208.07692,34.080002,NA
"678",2002-09-16,34.490002,214.615387,34.400002,NA
"679",2002-09-17,34.025002,213.07692,33.07,NA
"680",2002-09-18,33.150002,210.384613,33.200001,NA
"681",2002-09-19,31.68,204.230774,32.360001,NA
"682",2002-09-20,31.549999,205.769226,32.869999,NA
"683",2002-09-23,31.924999,203.07692,32.720001,NA
"684",2002-09-24,31,199.230774,31.950001,NA
"685",2002-09-25,31.75,207.692307,32.610001,NA
"686",2002-09-26,32.959999,203,34.150002,NA
"687",2002-09-27,32.040001,188.230774,32.82,NA
"688",2002-09-30,31.9,189.615387,31.9,NA
"689",2002-10-01,33.075001,201.538467,33.919998,NA
"690",2002-10-02,32.095001,190.769226,32.650002,NA
"691",2002-10-03,29.9,189.384613,33.18,NA
"692",2002-10-04,29,184.692307,33.060001,NA
"693",2002-10-07,27.799999,176.538467,33.189999,NA
"694",2002-10-08,28.6,179.615387,32.700001,NA
"695",2002-10-09,27.075001,169.230774,32.830002,NA
"696",2002-10-10,28.33,173.846161,33.790001,NA
"697",2002-10-11,29.700001,186.230774,34.540001,NA
"698",2002-10-14,30.355,187.307693,34.93,NA
"699",2002-10-15,32.875,201.538467,36.299999,NA
"700",2002-10-16,33.424999,196.92308,35.529999,NA
"701",2002-10-17,34.290001,206.846161,36.299999,NA
"702",2002-10-18,34.66,205,36,NA
"703",2002-10-21,35.174999,208.846161,36,NA
"704",2002-10-22,34.825001,208.230774,35.18,NA
"705",2002-10-23,35.049999,206.92308,35.130001,NA
"706",2002-10-24,34.240002,200,34.669998,NA
"707",2002-10-25,34.91,201.846161,35.110001,NA
"708",2002-10-28,34.75,201.92308,34.639999,NA
"709",2002-10-29,34.720001,198.846161,33.23,NA
"710",2002-10-30,35.224998,193.461533,34.080002,NA
"711",2002-10-31,34.900002,194.230774,33.66,NA
"712",2002-11-01,35.130001,200,34.66,NA
"713",2002-11-04,35.130001,203.846161,34.259998,NA
"714",2002-11-05,35.509998,203.846161,35.580002,NA
"715",2002-11-06,35.044998,204.615387,35.110001,NA
"716",2002-11-07,33.720001,200.846161,34.48,NA
"717",2002-11-08,33.555,193.07692,34.610001,NA
"718",2002-11-11,33.375,186.230774,33.869999,NA
"719",2002-11-12,33.674999,183.461533,34.040001,NA
"720",2002-11-13,33.654999,185.307693,33.400002,NA
"721",2002-11-14,34.375,188.461533,34.5,NA
"722",2002-11-15,34.395,183.538467,34.849998,NA
"723",2002-11-18,33.705002,181.538467,34.970001,NA
"724",2002-11-19,34.110001,183.846161,35.200001,NA
"725",2002-11-20,34.75,190.769226,35.240002,NA
"726",2002-11-21,35.709999,206.538467,34.860001,NA
"727",2002-11-22,35.634998,203.461533,34.220001,NA
"728",2002-11-25,35.599998,206.153839,34.599998,NA
"729",2002-11-26,34.779999,202.692307,33.959999,NA
"730",2002-11-27,35.494999,208.846161,34.959999,NA
"731",2002-11-29,35.040001,208.615387,34.799999,NA
"732",2002-12-02,34.555,209.230774,34.580002,NA
"733",2002-12-03,34.650002,205.769226,34.900002,NA
"734",2002-12-04,34.424999,204,34.77,NA
"735",2002-12-05,33.799999,198.461533,34.77,NA
"736",2002-12-06,34.119999,200.384613,35.150002,NA
"737",2002-12-09,34.025002,196.153839,34.509998,NA
"738",2002-12-10,34.689999,199.461533,35.040001,NA
"739",2002-12-11,34.75,201.07692,35.02,NA
"740",2002-12-12,34.77,199.230774,34.880001,NA
"741",2002-12-13,34.125,196.153839,35.040001,NA
"742",2002-12-16,35.139999,203.307693,35.860001,NA
"743",2002-12-17,34.705002,200,35.52,NA
"744",2002-12-18,34.235001,197.384613,35.540001,NA
"745",2002-12-19,34.25,195.384613,35.150002,NA
"746",2002-12-20,35.150002,199.615387,35.700001,NA
"747",2002-12-23,35.055,197.92308,35.75,NA
"748",2002-12-24,34.875,194.846161,35.419998,NA
"749",2002-12-26,34.919998,194.615387,35.32,NA
"750",2002-12-27,34.584999,190,34.639999,NA
"751",2002-12-30,34.900002,188.461533,34.75,NA
"752",2002-12-31,34.785,187.307693,34.939999,NA
"753",2003-01-02,35.34,196,35.470001,NA
"754",2003-01-03,35.119999,195.384613,35.5,NA
"755",2003-01-06,35.625,200.384613,36.380001,NA
"756",2003-01-07,35.68,199.230774,35.150002,NA
"757",2003-01-08,35.535,196.153839,35,NA
"758",2003-01-09,36,199.230774,35.740002,NA
"759",2003-01-10,35.900002,197.307693,35.240002,NA
"760",2003-01-13,36.189999,197.230774,35.099998,NA
"761",2003-01-14,36.240002,197.769226,35.419998,NA
"762",2003-01-15,35.724998,193.769226,34.93,NA
"763",2003-01-16,35.5,192.538467,35.09,NA
"764",2003-01-17,35.740002,191.384613,34.720001,NA
"765",2003-01-21,35.365002,185.07692,33.919998,NA
"766",2003-01-22,35.450001,181.153839,33.490002,NA
"767",2003-01-23,35.799999,184.230774,33.41,NA
"768",2003-01-24,34.810001,177.384613,32.689999,NA
"769",2003-01-27,34.310001,177.307693,31.82,NA
"770",2003-01-28,34.549999,178.07692,32.66,NA
"771",2003-01-29,34.794998,177.153839,33.849998,NA
"772",2003-01-30,34.355,173.461533,33.23,NA
"773",2003-01-31,35.025002,178,34.150002,NA
"774",2003-02-03,35.014999,181.92308,34.630001,NA
"775",2003-02-04,34.32,177.307693,34.630001,NA
"776",2003-02-05,34.25,176.92308,34.130001,NA
"777",2003-02-06,34.209999,176.07692,33.610001,NA
"778",2003-02-07,33.970001,174.615387,33.349998,NA
"779",2003-02-10,34.105,174.07692,33.610001,NA
"780",2003-02-11,33.865002,173.07692,33.369999,NA
"781",2003-02-12,33.599998,171.153839,32.700001,NA
"782",2003-02-13,33.799999,170.538467,33.130001,NA
"783",2003-02-14,34.435001,172.92308,33.439999,NA
"784",2003-02-18,34.904999,176.230774,33.75,NA
"785",2003-02-19,34.875,179.615387,33.779999,NA
"786",2003-02-20,34.73,179.615387,33.630001,NA
"787",2003-02-21,35.18,183.07692,34.18,NA
"788",2003-02-24,34.334999,180.153839,34,NA
"789",2003-02-25,34.535,184.461533,34.139999,NA
"790",2003-02-26,34.165001,179.769226,33.84,NA
"791",2003-02-27,34.599998,183.846161,33.98,NA
"792",2003-02-28,34.619999,185,34.02,NA
"793",2003-03-03,34.290001,183.846161,34.459999,NA
"794",2003-03-04,34.025002,180,34.23,NA
"795",2003-03-05,34.169998,183.07692,34.919998,NA
"796",2003-03-06,34.075001,184.230774,34.560001,NA
"797",2003-03-07,34.494999,186.92308,34.790001,NA
"798",2003-03-10,33.419998,181.538467,34.349998,NA
"799",2003-03-11,32.814999,179.615387,34.57,NA
"800",2003-03-12,32.919998,183.07692,34.060001,NA
"801",2003-03-13,33.799999,193.92308,34.490002,NA
"802",2003-03-14,33.654999,197.307693,34.389999,NA
"803",2003-03-17,34.560001,202.07692,35.049999,NA
"804",2003-03-18,34.169998,203.07692,35.25,NA
"805",2003-03-19,34.75,207.538467,35.59,NA
"806",2003-03-20,34.759998,206.538467,35.59,NA
"807",2003-03-21,35.25,215.384613,36,NA
"808",2003-03-24,34.400002,205.615387,35.310001,NA
"809",2003-03-25,34.654999,207.538467,35.669998,NA
"810",2003-03-26,34.275002,204.615387,35.860001,NA
"811",2003-03-27,34.145,203.384613,35.919998,NA
"812",2003-03-28,34.290001,200.230774,36.029999,NA
"813",2003-03-31,33.419998,196.153839,34.950001,NA
"814",2003-04-01,34,201,35.650002,NA
"815",2003-04-02,34.91,208.07692,35.700001,NA
"816",2003-04-03,34.595001,211.92308,35.049999,NA
"817",2003-04-04,35,212.538467,35.52,NA
"818",2003-04-07,34.720001,213.538467,35.049999,NA
"819",2003-04-08,35.424999,215.846161,34.580002,NA
"820",2003-04-09,35.080002,210,34.470001,NA
"821",2003-04-10,35.605,210.615387,34.68,NA
"822",2003-04-11,35.669998,212.692307,34.330002,NA
"823",2003-04-14,36,213.538467,34.869999,NA
"824",2003-04-15,36.34,217.692307,35.049999,NA
"825",2003-04-16,35.994999,214.07692,34.689999,NA
"826",2003-04-17,36.439999,219.153839,35.029999,NA
"827",2003-04-21,36.400002,216.615387,34.869999,NA
"828",2003-04-22,37.119999,223,35.419998,NA
"829",2003-04-23,37.275002,226.07692,35.34,NA
"830",2003-04-24,36.779999,223.846161,35.130001,NA
"831",2003-04-25,36.290001,223.92308,34.790001,NA
"832",2003-04-28,36.834999,227.07692,35.41,NA
"833",2003-04-29,36.869999,226.153839,34.830002,NA
"834",2003-04-30,37.025002,226.538467,35.200001,NA
"835",2003-05-01,37.125,223.846161,35.48,NA
"836",2003-05-02,37.455002,223.692307,36.040001,NA
"837",2003-05-05,37.07,221.769226,35.450001,NA
"838",2003-05-06,37.205002,224,35.200001,NA
"839",2003-05-07,37.130001,221.92308,35.41,NA
"840",2003-05-08,36.845001,219,35.34,NA
"841",2003-05-09,37,223.07692,35.470001,NA
"842",2003-05-12,37.255001,222.846161,35.549999,NA
"843",2003-05-13,37.16,219.615387,35.529999,NA
"844",2003-05-14,36.970001,220.07692,35.209999,NA
"845",2003-05-15,37.209999,219.07692,35.290001,NA
"846",2003-05-16,37.080002,214.230774,35.450001,NA
"847",2003-05-19,36.235001,211.92308,35.040001,NA
"848",2003-05-20,36.255001,213.307693,35.32,NA
"849",2003-05-21,36.525002,212.307693,35.790001,NA
"850",2003-05-22,36.560001,213.307693,35.950001,NA
"851",2003-05-23,36.875,212.615387,35.98,NA
"852",2003-05-27,37.494999,217.769226,36.709999,NA
"853",2003-05-28,37.169998,217.461533,36.450001,NA
"854",2003-05-29,36.790001,217.307693,35.970001,NA
"855",2003-05-30,37.099998,220.769226,36.400002,NA
"856",2003-06-02,37.064999,223.07692,36.580002,NA
"857",2003-06-03,37.855,223.461533,36.98,NA
"858",2003-06-04,38.330002,225.846161,37.400002,NA
"859",2003-06-05,38.360001,229.07692,37.16,NA
"860",2003-06-06,38.459999,233.07692,37.34,NA
"861",2003-06-09,37.915001,231.846161,37.459999,NA
"862",2003-06-10,38.549999,235.307693,37.540001,NA
"863",2003-06-11,39.195,238.307693,38.200001,NA
"864",2003-06-12,39.220001,239,38.200001,NA
"865",2003-06-13,39.244999,235.769226,37.93,NA
"866",2003-06-16,39.945,241.07692,38.310001,NA
"867",2003-06-17,39.919998,240,37.669998,NA
"868",2003-06-18,39.865002,236.384613,37.34,NA
"869",2003-06-19,39.205002,229.692307,36.880001,NA
"870",2003-06-20,39.455002,230.846161,36.889999,NA
"871",2003-06-23,38.959999,229.769226,36.939999,NA
"872",2003-06-24,38.775002,230.230774,36.900002,NA
"873",2003-06-25,39.325001,225.07692,36.66,NA
"874",2003-06-26,39.830002,224.230774,36.700001,NA
"875",2003-06-27,39.805,220.153839,36.369999,NA
"876",2003-06-30,39.514999,220.615387,35.91,NA
"877",2003-07-01,40,220.230774,36.18,NA
"878",2003-07-02,40.200001,220.07692,36.279999,NA
"879",2003-07-03,40.005001,219.615387,36.060001,NA
"880",2003-07-07,40.450001,225.153839,36.049999,NA
"881",2003-07-08,40.740002,221.615387,35.650002,NA
"882",2003-07-09,40.924999,218.307693,35.860001,NA
"883",2003-07-10,40.799999,216.846161,35.5,NA
"884",2003-07-11,41.439999,216.307693,35.599998,NA
"885",2003-07-14,41.73,215.692307,35.299999,NA
"886",2003-07-15,41.75,212.846161,35.189999,NA
"887",2003-07-16,41.389999,210.615387,34.919998,NA
"888",2003-07-17,40.759998,208.461533,35.200001,NA
"889",2003-07-18,41.575001,213.692307,35.880001,NA
"890",2003-07-21,41.09,208.92308,35.380001,NA
"891",2003-07-22,41.595001,210.846161,35.720001,NA
"892",2003-07-23,41.68,210.92308,35.669998,NA
"893",2003-07-24,40.98,211.07692,35.25,NA
"894",2003-07-25,41.764999,218.692307,35.759998,NA
"895",2003-07-28,41.415001,218.230774,35.75,NA
"896",2003-07-29,41.439999,214.615387,35.43,NA
"897",2003-07-30,41.375,215.153839,35.32,NA
"898",2003-07-31,41.285,218.769226,35.580002,NA
"899",2003-08-01,40.369999,218.92308,35.330002,NA
"900",2003-08-04,40.799999,219.07692,35.610001,NA
"901",2003-08-05,39.900002,213.846161,35.349998,NA
"902",2003-08-06,40.299999,212.92308,35.75,NA
"903",2003-08-07,40.264999,216,36.25,NA
"904",2003-08-08,40.645,216,36.52,NA
"905",2003-08-11,40.305,217.538467,36.52,NA
"906",2003-08-12,40.715,217.92308,36.709999,NA
"907",2003-08-13,40.395,215.538467,36.5,NA
"908",2003-08-14,40.709999,219.615387,36.939999,NA
"909",2003-08-15,40.75,221.384613,36.830002,NA
"910",2003-08-18,40.535,229.230774,36.919998,NA
"911",2003-08-19,40.605,229.615387,36.68,NA
"912",2003-08-20,40.855,226.538467,36.799999,NA
"913",2003-08-21,40.494999,232,37.049999,NA
"914",2003-08-22,39.189999,229.846161,36.529999,NA
"915",2003-08-25,38.830002,229.615387,36.77,NA
"916",2003-08-26,38.945,229.846161,36.830002,NA
"917",2003-08-27,38.814999,228.846161,37.25,NA
"918",2003-08-28,39.150002,228.307693,37.549999,NA
"919",2003-08-29,39.625,227.461533,37.700001,NA
"920",2003-09-02,39.715,234.153839,37.970001,NA
"921",2003-09-03,39,239.384613,38.080002,NA
"922",2003-09-04,38.119999,240.92308,38.16,NA
"923",2003-09-05,38.075001,238.769226,37.970001,NA
"924",2003-09-08,38.490002,241.384613,38.470001,NA
"925",2003-09-09,38.055,239.692307,38.110001,NA
"926",2003-09-10,37.435001,238.692307,38,NA
"927",2003-09-11,37.799999,242.153839,38,NA
"928",2003-09-12,37.915001,242.538467,37.73,NA
"929",2003-09-15,38.5,241.538467,37.509998,NA
"930",2003-09-16,38.82,245.615387,37.709999,NA
"931",2003-09-17,38.985001,244,36.84,NA
"932",2003-09-18,39.845001,247,37.080002,NA
"933",2003-09-19,39.610001,245.615387,36.990002,NA
"934",2003-09-22,39.299999,241.538467,36.720001,NA
"935",2003-09-23,39.525002,242.769226,37.060001,NA
"936",2003-09-24,39.200001,237,36.900002,NA
"937",2003-09-25,39.25,233.692307,37.150002,NA
"938",2003-09-26,39.400002,229.769226,36.779999,NA
"939",2003-09-29,39.360001,233.615387,37.02,NA
"940",2003-09-30,39.02,229.307693,36.599998,NA
"941",2003-10-01,39.610001,235.615387,37.349998,NA
"942",2003-10-02,39.595001,236.538467,37.560001,NA
"943",2003-10-03,39.775002,237.07692,37.75,NA
"944",2003-10-06,40.224998,236.846161,38.09,NA
"945",2003-10-07,40.174999,235.769226,38.34,NA
"946",2003-10-08,40.169998,232.307693,38.040001,NA
"947",2003-10-09,40.334999,231.769226,37.950001,NA
"948",2003-10-10,40.560001,225.538467,38.299999,NA
"949",2003-10-13,40.869999,222.538467,38.48,NA
"950",2003-10-14,41.25,225.307693,38.740002,NA
"951",2003-10-15,41.029999,221.92308,38.490002,NA
"952",2003-10-16,40.965,223.230774,38.91,NA
"953",2003-10-17,40.849998,219.615387,38.66,NA
"954",2003-10-20,40.705002,221.384613,38.619999,NA
"955",2003-10-21,40.509998,222.153839,38.349998,NA
"956",2003-10-22,40.514999,218.07692,37.349998,NA
"957",2003-10-23,40.889999,218.384613,37.599998,NA
"958",2003-10-24,40.93,217.692307,37.849998,NA
"959",2003-10-27,36.785,217.07692,37.740002,NA
"960",2003-10-28,36.424999,219.384613,38,NA
"961",2003-10-29,37.18,221.769226,37.810001,NA
"962",2003-10-30,37.584999,222.153839,36.299999,NA
"963",2003-10-31,37.865002,223.153839,36.580002,NA
"964",2003-11-03,37.994999,221.538467,36.68,NA
"965",2003-11-04,37.77,220.461533,36.32,NA
"966",2003-11-05,38.099998,218.692307,36.029999,NA
"967",2003-11-06,38.419998,218.769226,35.919998,NA
"968",2003-11-07,38.075001,216.307693,35.560001,NA
"969",2003-11-10,37.805,216.692307,35.759998,NA
"970",2003-11-11,37.755001,216.230774,36.049999,NA
"971",2003-11-12,37.904999,220.769226,36.02,NA
"972",2003-11-13,37.705002,218,36.259998,NA
"973",2003-11-14,37.360001,214.461533,36,NA
"974",2003-11-17,37.285,213.92308,35.599998,NA
"975",2003-11-18,36.974998,218.769226,35.150002,NA
"976",2003-11-19,37.185001,226.692307,35.439999,NA
"977",2003-11-20,37,222.692307,35.310001,NA
"978",2003-11-21,37.174999,219.692307,35.34,NA
"979",2003-11-24,37.450001,221.153839,35.560001,NA
"980",2003-11-25,37.525002,222.384613,35.82,NA
"981",2003-11-26,37.735001,221.307693,36.279999,NA
"982",2003-11-28,37.715,220.538467,36.200001,NA
"983",2003-12-01,38.174999,223.307693,36.389999,NA
"984",2003-12-02,38.305,226.769226,36.5,NA
"985",2003-12-03,37.724998,227.07692,36.540001,NA
"986",2003-12-04,37.740002,224.230774,37.02,NA
"987",2003-12-05,37.555,223.846161,36.779999,NA
"988",2003-12-08,38,225.92308,37.400002,NA
"989",2003-12-09,37.705002,227.384613,37.639999,NA
"990",2003-12-10,37.794998,228.615387,37.790001,NA
"991",2003-12-11,37.945,233.846161,37.91,NA
"992",2003-12-12,37.924999,231.615387,38.060001,NA
"993",2003-12-15,38.215,233.307693,37.799999,NA
"994",2003-12-16,38.75,235.769226,38.470001,NA
"995",2003-12-17,38.939999,236.384613,38.880001,NA
"996",2003-12-18,39.450001,237.307693,39.41,NA
"997",2003-12-19,39.5,237.615387,39.599998,NA
"998",2003-12-22,39.529999,238.461533,39.470001,NA
"999",2003-12-23,39.654999,239.230774,39.75,NA
"1000",2003-12-24,39.625,237.692307,39.830002,NA
"1001",2003-12-26,39.794998,236.307693,40.049999,NA
"1002",2003-12-29,40.150002,237.153839,40.580002,NA
"1003",2003-12-30,40.25,236.307693,40.68,NA
"1004",2003-12-31,40.215,238.307693,41,NA
"1005",2004-01-02,39.544998,239.384613,40.630001,NA
"1006",2004-01-05,39.66,242.92308,41.580002,NA
"1007",2004-01-06,39.595001,241.307693,41.299999,NA
"1008",2004-01-07,39.505001,243.692307,41,NA
"1009",2004-01-08,39.525002,248.07692,40.900002,NA
"1010",2004-01-09,39.174999,244.615387,40.290001,NA
"1011",2004-01-12,39.25,246.846161,40.860001,NA
"1012",2004-01-13,39.150002,243.153839,40.68,NA
"1013",2004-01-14,39.625,246.153839,40.68,NA
"1014",2004-01-15,39.34,246.153839,40.279999,NA
"1015",2004-01-16,39.509998,256.538452,40.5,NA
"1016",2004-01-20,40.035,256.615387,40.880001,NA
"1017",2004-01-21,40.924999,260.384613,41.43,NA
"1018",2004-01-22,40.849998,257.846161,41.279999,NA
"1019",2004-01-23,40.634998,255.461533,41.040001,NA
"1020",2004-01-26,41.119999,262.615387,41.549999,NA
"1021",2004-01-27,41,263,41.189999,NA
"1022",2004-01-28,40.25,259.692322,40.810001,NA
"1023",2004-01-29,40.459999,261.769226,41.470001,NA
"1024",2004-01-30,40.73,258.692322,40.790001,NA
"1025",2004-02-02,40.775002,258.692322,40.689999,NA
"1026",2004-02-03,40.755001,255.461533,40.41,NA
"1027",2004-02-04,40.849998,255.230774,40.349998,NA
"1028",2004-02-05,41,257.846161,40.380001,NA
"1029",2004-02-06,41.380001,255.230774,40.509998,NA
"1030",2004-02-09,40.84,253,40.73,NA
"1031",2004-02-10,40.810001,250,41.09,NA
"1032",2004-02-11,40.994999,254.461533,41.919998,NA
"1033",2004-02-12,40.825001,252.769226,41.91,NA
"1034",2004-02-13,40.785,251.692307,41.91,NA
"1035",2004-02-17,40.93,254.230774,42.23,NA
"1036",2004-02-18,40.785,251.92308,41.799999,NA
