"","Open","High","Low","Close","Volume"
"2003-02-20",179.230774,180.692307,178,179.615387,3087825
"2003-02-21",180.384613,184.692307,177.92308,183.07692,3253770
"2003-02-24",184.230774,186.153839,180.153839,180.153839,3066089
"2003-02-25",178.07692,185,176.153839,184.461533,3231449
"2003-02-26",183.461533,184.384613,179.538467,179.769226,2450916
"2003-02-27",180.538467,185,179.461533,183.846161,3225443
"2003-02-28",183.846161,186.07692,182.615387,185,2906540
"2003-03-03",186.153839,188.461533,183.07692,183.846161,2733029
"2003-03-04",182.538467,183.07692,179.07692,180,2168413
"2003-03-05",178.846161,183.846161,178.769226,183.07692,2751879
"2003-03-06",181.538467,185.07692,180.769226,184.230774,2679781
"2003-03-07",180.769226,187.692307,180,186.92308,3720743
"2003-03-10",183.846161,185.230774,181.538467,181.538467,2618473
"2003-03-11",182.07692,184.384613,179.538467,179.615387,2795780
"2003-03-12",178.615387,183.07692,178.153839,183.07692,2982213
"2003-03-13",186.153839,194.07692,186.153839,193.92308,5010265
"2003-03-14",194.230774,197.461533,191.92308,197.307693,3890237
"2003-03-17",192.307693,203.07692,190.384613,202.07692,4492475
"2003-03-18",202.307693,203.461533,199.615387,203.07692,3267680
"2003-03-19",203,207.846161,200.92308,207.538467,3238677
"2003-03-20",206.615387,207.307693,203.307693,206.538467,3235726
"2003-03-21",209.538467,215.384613,208.461533,215.384613,5187715
"2003-03-24",206.538467,215,203.92308,205.615387,3616886
"2003-03-25",205.615387,209.07692,203.07692,207.538467,2876393
"2003-03-26",207.538467,208.307693,204,204.615387,2808364
"2003-03-27",200.384613,204.07692,199.538467,203.384613,2721901
"2003-03-28",201.92308,203.307693,200.153839,200.230774,2113358
"2003-03-31",195.769226,203.846161,194.769226,196.153839,3181282
"2003-04-01",196.538467,202.461533,196.153839,201,2780908
"2003-04-02",207.307693,209.769226,205.538467,208.07692,3571854
"2003-04-03",209.846161,214.615387,204.615387,211.92308,3676127
"2003-04-04",212.07692,213.769226,210.230774,212.538467,2247544
"2003-04-07",218,220.692307,213.307693,213.538467,3559712
"2003-04-08",215,217.307693,213.846161,215.846161,2334215
"2003-04-09",214.461533,215.769226,208.846161,210,3319407
"2003-04-10",209.92308,210.692307,206.92308,210.615387,2168244
"2003-04-11",212.92308,214.846161,210.384613,212.692307,2334748
"2003-04-14",210.692307,213.769226,209.769226,213.538467,2089347
"2003-04-15",214.615387,217.846161,213.384613,217.692307,2651675
"2003-04-16",217.692307,219.461533,213.769226,214.07692,2152371
"2003-04-17",214.153839,219.230774,213.692307,219.153839,2092909
"2003-04-21",219,219.461533,211.307693,216.615387,1664143
"2003-04-22",216.153839,223,215.769226,223,2685566
"2003-04-23",223,226.92308,221.769226,226.07692,2674490
"2003-04-24",223.07692,225.307693,221.230774,223.846161,2312388
"2003-04-25",223.615387,224.615387,221.461533,223.92308,2504073
"2003-04-28",221.153839,229.07692,221.153839,227.07692,2608112
"2003-04-29",228.307693,228.615387,224.230774,226.153839,2711514
"2003-04-30",225.230774,227.692307,224.230774,226.538467,2878980
"2003-05-01",226.538467,226.538467,218.230774,223.846161,2649478
"2003-05-02",221.538467,225.07692,221.307693,223.692307,2652572
"2003-05-05",223.384613,224.615387,220.92308,221.769226,2249039
"2003-05-06",221.461533,225.692307,221.461533,224,2398240
"2003-05-07",224.769226,224.769226,221,221.92308,2435368
"2003-05-08",220.769226,222.769226,218.307693,219,1964222
"2003-05-09",220,223.769226,216,223.07692,1946334
"2003-05-12",222.153839,223.615387,221.153839,222.846161,2084862
"2003-05-13",221.153839,223.230774,217.846161,219.615387,2468427
"2003-05-14",222.153839,222.153839,218.461533,220.07692,2071914
"2003-05-15",220.769226,222.538467,218.07692,219.07692,2089763
"2003-05-16",218.461533,219.384613,214.230774,214.230774,3423589
"2003-05-19",212.692307,213.615387,211.230774,211.92308,2442349
"2003-05-20",213.384613,215.307693,210.384613,213.307693,2217306
"2003-05-21",211,213.461533,210.769226,212.307693,2155907
"2003-05-22",213.07692,214.538467,212.230774,213.307693,2282085
"2003-05-23",213.307693,214.692307,212.307693,212.615387,1621165
"2003-05-27",211.538467,219.384613,210.92308,217.769226,2924545
"2003-05-28",219.615387,219.769226,216.384613,217.461533,2396303
"2003-05-29",217.461533,222.692307,214.07692,217.307693,2510482
"2003-05-30",218.461533,221.384613,217.384613,220.769226,3071796
"2003-06-02",226.307693,226.307693,221.692307,223.07692,2729688
"2003-06-03",223.07692,224.07692,221.153839,223.461533,1923467
"2003-06-04",223.692307,226.692307,222.846161,225.846161,2245685
"2003-06-05",225.615387,229.615387,223.07692,229.07692,2552875
"2003-06-06",232.384613,234.769226,229.692307,233.07692,3712592
"2003-06-09",231.153839,233.384613,231.07692,231.846161,2139241
"2003-06-10",233.07692,235.307693,232.230774,235.307693,2009527
"2003-06-11",235.307693,239.384613,234.230774,238.307693,2198105
"2003-06-12",239.153839,240,235.846161,239,2202642
"2003-06-13",238.461533,239.07692,232.07692,235.769226,2160626
"2003-06-16",237.307693,241.153839,236.615387,241.07692,2436629
"2003-06-17",241.692307,243.538467,239.769226,240,2502591
"2003-06-18",239.307693,240.92308,236.153839,236.384613,2504788
"2003-06-19",232.769226,233.615387,227.769226,229.692307,4538131
"2003-06-20",232.307693,233.153839,229.307693,230.846161,4910776
"2003-06-23",230.461533,232.769226,228.846161,229.769226,2198534
"2003-06-24",229.769226,231.384613,229.384613,230.230774,2071927
"2003-06-25",229.538467,231.307693,224.92308,225.07692,2502396
"2003-06-26",223.461533,227.153839,222.769226,224.230774,2205398
"2003-06-27",224.615387,230.461533,219.461533,220.153839,2313233
"2003-06-30",220.92308,223,219.615387,220.615387,2022553
"2003-07-01",219.07692,221.538467,216,220.230774,2708576
"2003-07-02",221.692307,222.153839,218.615387,220.07692,2836535
"2003-07-03",220.153839,221.538467,218.538467,219.615387,1598311
"2003-07-07",222.538467,226.92308,222.07692,225.153839,2548741
"2003-07-08",225.153839,225.153839,220.384613,221.615387,2971813
"2003-07-09",221.92308,222.615387,217.769226,218.307693,3665402
"2003-07-10",218.307693,220.384613,215.384613,216.846161,2750241
"2003-07-11",218.07692,221.92308,215.307693,216.307693,3741439
"2003-07-14",219.230774,221.07692,215.461533,215.692307,2960347
"2003-07-15",217.230774,217.92308,211.692307,212.846161,3214926
"2003-07-16",213.230774,213.769226,208.692307,210.615387,2865564
"2003-07-17",208.846161,212.07692,206.92308,208.461533,3052114
"2003-07-18",212.153839,214.307693,209.230774,213.692307,2619877
"2003-07-21",213.615387,214.230774,207.846161,208.92308,2211313
"2003-07-22",209.230774,211.230774,207.692307,210.846161,2261935
"2003-07-23",210.769226,211.07692,207.692307,210.92308,2458105
"2003-07-24",212.692307,215.230774,210.538467,211.07692,2502604
"2003-07-25",212.92308,219.153839,212.153839,218.692307,3064698
"2003-07-28",219.615387,221.538467,217,218.230774,2413671
"2003-07-29",218.307693,218.461533,213.846161,214.615387,2388828
"2003-07-30",216.538467,216.846161,213.07692,215.153839,1778205
"2003-07-31",218.07692,222.92308,215.692307,218.769226,3566563
"2003-08-01",216.92308,220.615387,216.92308,218.92308,2189304
"2003-08-04",218.92308,220,213.846161,219.07692,1956071
"2003-08-05",217.384613,219.07692,213.538467,213.846161,2111135
"2003-08-06",213.846161,216.153839,211.769226,212.92308,2236975
"2003-08-07",212.92308,216.307693,209.07692,216,1708460
"2003-08-08",214.92308,217.230774,214.92308,216,1377129
"2003-08-11",215.769226,218.92308,215.384613,217.538467,1515514
"2003-08-12",217.846161,218.461533,215.230774,217.92308,1831349
"2003-08-13",218.769226,219.07692,214.230774,215.538467,1993901
"2003-08-14",216.92308,221.07692,215.615387,219.615387,2539147
"2003-08-15",220.769226,222.92308,220.07692,221.384613,1853475
"2003-08-18",223.07692,229.615387,222.846161,229.230774,3373916
"2003-08-19",230,230.769226,225.615387,229.615387,2753348
"2003-08-20",229.538467,229.538467,225,226.538467,2132234
"2003-08-21",228.461533,232.92308,227.846161,232,3184558
"2003-08-22",233.07692,233.769226,228.846161,229.846161,2590016
"2003-08-25",229.07692,229.615387,227.307693,229.615387,1496157
"2003-08-26",228.07692,230.384613,226.153839,229.846161,1827839
"2003-08-27",227.92308,229.307693,227.692307,228.846161,1584089
"2003-08-28",229.230774,230,226.153839,228.307693,1781949
"2003-08-29",227.538467,228.461533,225.384613,227.461533,1706848
"2003-09-02",228.846161,234.538467,227.538467,234.153839,3181061
"2003-09-03",235,240.461533,234.692307,239.384613,4446923
"2003-09-04",239.307693,241.153839,238.538467,240.92308,2455973
"2003-09-05",238,240.07692,237.07692,238.769226,2410707
"2003-09-08",238.692307,242.461533,235.384613,241.384613,1977586
"2003-09-09",238.92308,240.538467,237.692307,239.692307,2101931
"2003-09-10",238.846161,240.307693,237.692307,238.692307,2359110
"2003-09-11",238.846161,243.461533,238.846161,242.153839,2607904
"2003-09-12",241.769226,243.07692,239.461533,242.538467,2162433
"2003-09-15",242.307693,244.230774,240.384613,241.538467,1856348
"2003-09-16",240.230774,246.384613,240.230774,245.615387,2608658
"2003-09-17",244.461533,245.692307,242.153839,244,2494115
"2003-09-18",244.384613,247.538467,243.92308,247,2894502
"2003-09-19",249.384613,249.384613,242.461533,245.615387,3018561
"2003-09-22",243.07692,245.384613,240,241.538467,2413619
"2003-09-23",240.769226,243.07692,239.846161,242.769226,1704170
"2003-09-24",243.07692,243.769226,237,237,2486848
"2003-09-25",237.153839,243.07692,233.384613,233.692307,2471053
"2003-09-26",231.692307,233.153839,225.461533,229.769226,2916030
"2003-09-29",230.769226,235.846161,230.615387,233.615387,2722031
"2003-09-30",232.692307,233,227.846161,229.307693,3748888
"2003-10-01",229.307693,235.92308,229.230774,235.615387,3099525
"2003-10-02",234.92308,237.692307,234.07692,236.538467,2296827
"2003-10-03",239.615387,240.769226,236.538467,237.07692,2718443
"2003-10-06",238.461533,238.846161,236.384613,236.846161,1751334
"2003-10-07",235.230774,237,234.692307,235.769226,2475408
"2003-10-08",235,235.769226,231.92308,232.307693,2817126
"2003-10-09",234.846161,235,230.769226,231.769226,3477851
"2003-10-10",228.07692,228.07692,224.615387,225.538467,5089838
"2003-10-13",227.07692,227.307693,220.384613,222.538467,3839888
"2003-10-14",222.307693,225.307693,220.461533,225.307693,2782884
"2003-10-15",226.230774,226.538467,221.07692,221.92308,3046784
"2003-10-16",221.769226,224.153839,221.384613,223.230774,2163837
"2003-10-17",223.230774,223.538467,218.615387,219.615387,2767284
"2003-10-20",221.153839,221.384613,219.307693,221.384613,2089178
"2003-10-21",223.07692,223.07692,221.384613,222.153839,2104245
"2003-10-22",221.384613,221.384613,217.692307,218.07692,2608320
"2003-10-23",218.07692,221,217.230774,218.384613,2377700
"2003-10-24",218.384613,218.461533,215.384613,217.692307,2310321
"2003-10-27",219.230774,219.615387,216.384613,217.07692,2159170
"2003-10-28",219.07692,219.538467,217.153839,219.384613,2506816
"2003-10-29",219.384613,224.230774,218.615387,221.769226,2675062
"2003-10-30",224.230774,225,221.461533,222.153839,2722291
"2003-10-31",222.692307,225,222.692307,223.153839,2192281
"2003-11-03",223.461533,225.07692,221.538467,221.538467,2356419
"2003-11-04",221.615387,221.615387,218.461533,220.461533,2471001
"2003-11-05",218.538467,219.846161,217.307693,218.692307,2228278
"2003-11-06",217.692307,218.769226,215.769226,218.769226,2049138
"2003-11-07",219.538467,220,215.846161,216.307693,2339779
"2003-11-10",217.153839,217.230774,216.07692,216.692307,1824927
"2003-11-11",216.538467,216.846161,215.153839,216.230774,2050178
"2003-11-12",216.307693,221.538467,216.153839,220.769226,3073252
"2003-11-13",220,221,216.538467,218,3241862
"2003-11-14",217.307693,217.538467,214.230774,214.461533,3579316
"2003-11-17",212.846161,221.92308,210.538467,213.92308,3055117
"2003-11-18",218.615387,222.461533,218.461533,218.769226,5342181
"2003-11-19",223.07692,227.153839,222.692307,226.692307,5837052
"2003-11-20",224,226.615387,221.461533,222.692307,3172975
"2003-11-21",223.692307,230.384613,219.461533,219.692307,3243773
"2003-11-24",221.615387,222.615387,220.153839,221.153839,2375477
"2003-11-25",221.307693,223.846161,220.153839,222.384613,2121210
"2003-11-26",223.92308,224.07692,219.461533,221.307693,1967875
"2003-11-28",221.92308,222.307693,220.384613,220.538467,1088386
"2003-12-01",224.615387,224.692307,221.384613,223.307693,2577861
"2003-12-02",223.307693,226.769226,222.692307,226.769226,3146702
"2003-12-03",227.615387,228.461533,225.538467,227.07692,3258658
"2003-12-04",226.153839,227.307693,223.846161,224.230774,2550756
"2003-12-05",224.307693,226.153839,223.153839,223.846161,1783080
"2003-12-08",224.230774,226.230774,224.230774,225.92308,1960010
"2003-12-09",226.92308,229.307693,226.461533,227.384613,3208725
"2003-12-10",228.07692,228.615387,227.230774,228.615387,2976844
"2003-12-11",228.769226,234.384613,228.769226,233.846161,3727048
"2003-12-12",232.92308,234.230774,230.384613,231.615387,2677870
"2003-12-15",235.307693,235.384613,231.615387,233.307693,3508622
"2003-12-16",234,236.92308,232.384613,235.769226,3342235
"2003-12-17",235.769226,236.384613,234.153839,236.384613,2816242
"2003-12-18",237.461533,237.769226,236.384613,237.307693,3169829
"2003-12-19",237.615387,238.461533,234.692307,237.615387,3288454
"2003-12-22",236.92308,238.461533,236.384613,238.461533,2115295
"2003-12-23",238.07692,240.692307,237.769226,239.230774,2008383
"2003-12-24",238.846161,238.92308,236.846161,237.692307,754715
"2003-12-26",237.615387,238.230774,236.153839,236.307693,661570
"2003-12-29",236.153839,237.153839,234.769226,237.153839,2162485
"2003-12-30",237.153839,237.384613,235.230774,236.307693,1826019
"2003-12-31",235.615387,238.307693,235.230774,238.307693,2188147
"2004-01-02",238.461533,242.92308,237.846161,239.384613,2384005
"2004-01-05",240.307693,242.92308,239.307693,242.92308,2547857
"2004-01-06",241.692307,242.538467,240,241.307693,2140320
"2004-01-07",241.153839,243.692307,239.692307,243.692307,2414568
"2004-01-08",245.07692,248.07692,243.615387,248.07692,3511404
"2004-01-09",243.461533,247.615387,243.461533,244.615387,3120026
"2004-01-12",245.769226,246.92308,245.538467,246.846161,2421419
"2004-01-13",246.230774,247.153839,241.230774,243.153839,3474419
"2004-01-14",244.538467,246.461533,242.538467,246.153839,2138279
"2004-01-15",246.692307,247.307693,243.461533,246.153839,2576600
"2004-01-16",249.230774,257.461548,247.92308,256.538452,6546397
"2004-01-20",259.615387,259.615387,255.153839,256.615387,3435497
"2004-01-21",257.461548,261.846161,254.07692,260.384613,2780284
"2004-01-22",261.384613,261.923065,257.076935,257.846161,2325869
"2004-01-23",258.846161,260.692322,254.461533,255.461533,2121600
"2004-01-26",257.538452,263.076935,257.076935,262.615387,2773173
"2004-01-27",263.461548,265.076935,261.769226,263,2636491
"2004-01-28",263.846161,265.923065,257.769226,259.692322,3524885
"2004-01-29",261.538452,262.692322,258.923065,261.769226,2702219
"2004-01-30",260.461548,261.307678,257.538452,258.692322,2234297
"2004-02-02",259.153839,261.230774,256.307678,258.692322,2427360
"2004-02-03",258.923065,258.923065,254.846161,255.461533,2137824
"2004-02-04",254.307693,261.461548,253.07692,255.230774,2613793
"2004-02-05",256.230774,259.230774,254.230774,257.846161,1750164
"2004-02-06",255.92308,257.307678,253.692307,255.230774,2382471
"2004-02-09",256.538452,256.538452,252.307693,253,2005900
"2004-02-10",255.153839,255.153839,249.230774,250,2883998
"2004-02-11",250,256.384613,248.846161,254.461533,3095066
"2004-02-12",255,255.769226,251.153839,252.769226,2012855
"2004-02-13",253.846161,255.153839,251.692307,251.692307,2101242
"2004-02-17",254.461533,255.307693,253.307693,254.230774,1946191
"2004-02-18",254.230774,255.692307,251.92308,251.92308,1985893
"2004-02-19",253.846161,254.615387,250.615387,250.769226,2388620
"2004-02-20",252.230774,253,250,251.538467,2279043
"2004-02-23",251.92308,257.538452,251.615387,257.076935,2707991
"2004-02-24",257,258.923065,254.230774,256,2751229
"2004-02-25",256.153839,256.230774,253.230774,253.615387,2186028
"2004-02-26",251.692307,253,250.846161,251.307693,2173236
"2004-02-27",251.92308,253.461533,250.153839,250.153839,2211560
"2004-03-01",251.461533,253.307693,250.07692,252.230774,2039804
"2004-03-02",253.307693,253.461533,249.384613,249.92308,2461992
"2004-03-03",249.692307,252.846161,249.307693,252.692307,1923701
"2004-03-04",251.538467,253.461533,251.538467,253.07692,1987375
"2004-03-05",251.153839,257.538452,250.769226,252.07692,2414490
"2004-03-08",250,250,244.307693,244.846161,3567629
"2004-03-09",243,243.846161,240.846161,242.769226,7558512
"2004-03-10",243.384613,243.538467,237.692307,239.230774,5264675
"2004-03-11",237.846161,239.615387,232.769226,234,5497856
"2004-03-12",235.615387,236.692307,234.307693,235.384613,3653858
"2004-03-15",237.307693,238,231.769226,233.07692,4496765
"2004-03-16",235.769226,236.07692,231.538467,234.615387,3284775
"2004-03-17",235.384613,237.307693,234.692307,236.615387,3157635
"2004-03-18",235.615387,236.769226,233.07692,236.307693,3470376
"2004-03-19",235.538467,236.230774,231.615387,231.846161,5248074
"2004-03-22",230.307693,230.769226,223.230774,226.230774,5922696
"2004-03-23",229.153839,229.692307,224.538467,224.615387,7676994
"2004-03-24",223.461533,224.615387,222.153839,224.461533,7626684
"2004-03-25",224.692307,228.846161,223.846161,228.461533,7217444
"2004-03-26",230.92308,237.692307,230.92308,231.538467,8988538
"2004-03-29",235.230774,237.230774,234.230774,234.461533,7686822
"2004-03-30",234.230774,236.153839,233.153839,236.07692,6268704
"2004-03-31",236,236,233.92308,234.769226,6482866
"2004-04-01",234,238.230774,233.307693,235.538467,6184178
"2004-04-02",237.769226,239.615387,237.307693,238.92308,7048249
"2004-04-05",238.307693,242.92308,238.230774,242.92308,7055282
"2004-04-06",242.153839,244.846161,241.307693,242.461533,6169280
"2004-04-07",243.538467,243.846161,240.692307,241.538467,4000451
"2004-04-08",244.461533,245,239.615387,241.615387,5055921
"2004-04-12",242.692307,244.153839,241.92308,243.230774,2232659
"2004-04-13",243.769226,244.153839,237.384613,238.461533,4224064
"2004-04-14",235.769226,236.153839,231.92308,234.461533,4680455
"2004-04-15",236.153839,236.769226,233.07692,236.615387,3240198
"2004-04-16",237.538467,241.07692,236.769226,240.230774,3354130
"2004-04-19",239.846161,239.92308,233.846161,239.230774,2340026
"2004-04-20",239.615387,240,233.769226,234.384613,2671656
"2004-04-21",235,236.538467,231.07692,236.153839,3907774
"2004-04-22",234.615387,238,232.384613,237.307693,4582864
"2004-04-23",238.461533,238.461533,235,236.07692,2503709
"2004-04-26",237.307693,237.846161,235.769226,236.538467,2161835
"2004-04-27",237.846161,238.769226,234.615387,235,3488966
"2004-04-28",233.461533,233.846161,230.769226,230.92308,3557580
"2004-04-29",231.92308,233.538467,230.615387,231.153839,3062176
"2004-04-30",231.692307,232.92308,229.230774,230.384613,3012464
"2004-05-03",231.692307,233.615387,230.92308,233.07692,2210286
"2004-05-04",234,236.230774,232.769226,234.153839,2265328
"2004-05-05",227.846161,235,227.846161,234.538467,2337803
"2004-05-06",233.461533,235,231.538467,234.384613,2108977
"2004-05-07",233.230774,235.769226,230.615387,230.769226,2596763
"2004-05-10",228.846161,236.538467,227.307693,231,3687749
"2004-05-11",231.692307,233.153839,230.461533,232.692307,2559921
"2004-05-12",230.769226,233.846161,228.461533,233.846161,3338998
"2004-05-13",231.92308,234.461533,231.692307,233.461533,2348086
"2004-05-14",233.07692,234.230774,230.461533,232,2403349
"2004-05-17",228.461533,231.230774,228.307693,230.538467,2588027
"2004-05-18",231.153839,234.384613,230.692307,234.07692,2841332
"2004-05-19",236.769226,237.692307,232,232.692307,3198624
"2004-05-20",232.769226,234.230774,232.07692,232.538467,1862822
"2004-05-21",233.153839,236.07692,233.153839,235.769226,2849249
"2004-05-24",238,238.07692,235.07692,236.769226,2536404
"2004-05-25",236.153839,240.461533,235.92308,240.07692,3008109
"2004-05-26",239.846161,241.846161,239.615387,240.692307,2416830
"2004-05-27",240.769226,242.07692,238.846161,240.461533,2111265
"2004-05-28",240.538467,240.538467,238.230774,239.384613,2278614
"2004-06-01",238.461533,239.846161,237.07692,238.769226,2510807
"2004-06-02",239.846161,240.153839,238.153839,239.230774,2310906
"2004-06-03",239.230774,240.92308,238,238.461533,2021838
"2004-06-04",240,241.230774,238.92308,240.230774,2307370
"2004-06-07",242.153839,243.769226,241.615387,243.692307,2734810
"2004-06-08",242.692307,243.846161,240.461533,242.07692,2555930
"2004-06-09",241.538467,242.92308,239.615387,239.846161,2404597
"2004-06-10",239.615387,242.307693,239.615387,242.230774,2079181
"2004-06-14",241.153839,242.92308,240.769226,242.846161,2061202
"2004-06-15",243.769226,245.692307,242.846161,244.692307,3038932
"2004-06-16",244.461533,247.07692,244.07692,247,2916147
"2004-06-17",246.461533,249.538467,246.07692,248.92308,4030741
"2004-06-18",248.769226,251.461533,247.92308,250.615387,7840469
"2004-06-21",250.615387,252.230774,249.769226,250.769226,2921880
"2004-06-22",250,253.615387,250,252.692307,3151889
"2004-06-23",252.769226,257.615387,251.769226,257.076935,4463394
"2004-06-24",255.538467,256,254.153839,255.92308,4451174
"2004-06-25",255.384613,256,247.538467,247.538467,10436010
"2004-06-28",252.307693,252.538467,247,248.538467,4687449
"2004-06-29",248.769226,249.769226,248.615387,248.692307,2639936
"2004-06-30",249.230774,249.92308,246.769226,249.230774,3536910
"2004-07-01",249.230774,249.615387,245.153839,246.230774,4084925
"2004-07-02",245.769226,245.846161,243.384613,243.615387,2628223
"2004-07-06",243.07692,245.307693,242.307693,244.846161,2265406
"2004-07-07",244.07692,247.692307,244.07692,246.307693,2869425
"2004-07-08",245.153839,246.153839,243.692307,243.846161,2791100
"2004-07-09",246.538467,248.07692,245.538467,247.461533,3279159
"2004-07-12",247.846161,251.153839,246.230774,250.769226,2493868
"2004-07-13",251.769226,253,251.153839,252.615387,2983175
"2004-07-14",252.307693,255.692307,251.769226,254.846161,4289337
"2004-07-15",254.692307,257.923065,253.846161,256.692322,4079413
"2004-07-16",258.615387,258.615387,254.230774,254.538467,3288181
"2004-07-19",256.153839,256.615387,253.230774,255.615387,2636634
"2004-07-20",254.846161,255.769226,253.615387,255.461533,2356406
"2004-07-21",256.384613,257.307678,250.769226,250.769226,2759926
"2004-07-22",250.384613,254.230774,249.230774,252.92308,2393963
"2004-07-23",252.538467,252.538467,247.07692,250.153839,1897129
"2004-07-26",251.307693,251.92308,246.307693,248.538467,2621567
"2004-07-27",250,253.07692,249.615387,252.307693,2249845
"2004-07-28",256.153839,257.384613,248.846161,256.076935,2913209
"2004-07-29",256.538452,257.307678,253.615387,255.461533,2145169
"2004-07-30",254.384613,255.769226,252.92308,255.769226,1831323
"2004-08-02",251.153839,256.538452,251.153839,255.846161,1728012
"2004-08-03",255.384613,255.384613,252.307693,252.846161,2052765
"2004-08-04",251.153839,253.461533,250.92308,252.92308,1731613
"2004-08-05",252.692307,253.384613,247.615387,247.846161,2592486
"2004-08-06",244.615387,245.846161,241.692307,242.461533,3204162
"2004-08-09",242.538467,246.538467,242.230774,245,2081456
"2004-08-10",245.384613,246.92308,244.230774,246.846161,1785264
"2004-08-11",245.384613,248,244.230774,247.692307,1781832
"2004-08-12",246,246.384613,243.07692,243.153839,1912027
"2004-08-13",243.846161,245.692307,242.307693,245.307693,2116621
"2004-08-16",245.153839,248.461533,244.769226,248.461533,1839058
"2004-08-17",248.538467,249.615387,246.538467,247.230774,1825434
"2004-08-18",246.92308,252.153839,246.230774,252.153839,2314065
"2004-08-19",251,251.846161,248.692307,251.615387,1819805
"2004-08-20",251.230774,252.307693,249.92308,251.153839,2114996
"2004-08-23",251.384613,251.846161,249.692307,250.07692,1742286
"2004-08-24",251.538467,251.92308,249.307693,251,2062099
"2004-08-25",250.153839,253.769226,249.384613,252.230774,2046239
"2004-08-26",251.92308,253.07692,251.07692,252.230774,1185730
"2004-08-27",251.92308,252.769226,251.153839,252.07692,1023906
"2004-08-30",251,251.92308,250.384613,250.538467,1218893
"2004-08-31",249.92308,252.384613,248.538467,252.230774,2160392
"2004-09-01",252.230774,253.615387,250.92308,252.92308,1495325
"2004-09-02",253.07692,255.07692,252.153839,254.846161,1798420
"2004-09-03",253.846161,254.769226,252.153839,252.615387,1516437
"2004-09-07",254.230774,257.615387,254.07692,256.461548,2468804
"2004-09-08",256.461548,259.384613,256.384613,258.923065,3509012
"2004-09-09",258.461548,261.769226,258.384613,260.461548,3402178
"2004-09-10",260,261.615387,257.846161,260.615387,2111382
"2004-09-13",260.615387,261.923065,259.307678,259.615387,2225990
"2004-09-14",258.461548,260.153839,257.846161,260.153839,1797809
"2004-09-15",260.153839,260.153839,257.615387,257.923065,1632969
"2004-09-16",258.307678,259.692322,257.692322,257.923065,1230424
"2004-09-17",259.230774,263.384613,259.230774,263.230774,3820245
"2004-09-20",261.923065,265.153839,261.692322,263.153839,2571244
"2004-09-21",263.230774,265.615387,261.769226,265.076935,1982825
"2004-09-22",263.076935,263.461548,259.307678,261,2649374
"2004-09-23",259.769226,259.769226,256.923065,257.076935,1980745
"2004-09-24",257.692322,257.846161,255.461533,257,1732120
"2004-09-27",254.769226,256.230774,253.92308,254.769226,2197741
"2004-09-28",255.384613,257.461548,254.153839,256.230774,2004574
"2004-09-29",257.307678,258.307678,256,257.307678,1879345
"2004-09-30",256.923065,258.538452,256.153839,258.307678,2733861
"2004-10-01",259.230774,261.461548,258.846161,261.307678,2040064
"2004-10-04",261.538452,263.538452,260.692322,262.461548,2019316
"2004-10-05",262.230774,262.461548,260.153839,261.923065,1624233
"2004-10-06",262.230774,264.615387,261,264.461548,1864122
"2004-10-07",262.615387,264.461548,261.153839,261.153839,1813383
"2004-10-08",261.384613,263.846161,257.692322,259.538452,2385214
"2004-10-11",260,262.307678,259.846161,261.538452,1141049
"2004-10-12",260,263.076935,259.230774,261.692322,1573182
"2004-10-13",263.461548,263.692322,258.076935,259.307678,1992549
"2004-10-14",259.230774,260,256.923065,257.384613,1645852
"2004-10-15",257.846161,259.846161,256.923065,258.076935,1966185
"2004-10-18",256.923065,261.769226,255.538467,260.692322,1968018
"2004-10-19",260.615387,262.307678,257.076935,257.153839,2129244
"2004-10-20",257.538452,258,254.307693,255.538467,2134249
"2004-10-21",255,257.692322,253.846161,256.692322,2166281
"2004-10-22",256.692322,257.307678,251.846161,253.461533,2144233
"2004-10-25",254.615387,254.615387,251.153839,253.07692,1906177
"2004-10-26",254.615387,258.846161,253.07692,258.692322,2608671
"2004-10-27",258.230774,261.153839,256.538452,261.153839,2169557
"2004-10-28",260,262.692322,259.307678,261.769226,1869387
"2004-10-29",260.769226,262.692322,260,262.461548,2383030
"2004-11-01",262.307678,262.615387,260.076935,261.923065,1679496
"2004-11-02",261.153839,264.461548,260.769226,261.923065,2199990
"2004-11-03",264.615387,265,261.769226,264.076935,2457858
"2004-11-04",264.307678,269.923065,264.076935,269.923065,3280420
"2004-11-05",270.769226,272.307678,267.538452,270.692322,2715245
"2004-11-08",269.923065,270.923065,268.615387,270.153839,1744509
"2004-11-09",269.384613,272.615387,269.384613,272.461548,2055911
"2004-11-10",272.923065,273.846161,271.538452,271.692322,2215980
"2004-11-11",272.461548,276,272.307678,275.384613,1868789
"2004-11-12",276.692322,278.846161,275.615387,278.846161,2448212
"2004-11-15",278.846161,279,276.538452,277.692322,1863472
"2004-11-16",277.307678,278.769226,275.769226,277.692322,1708460
"2004-11-17",279.076935,283.076935,277.692322,279.615387,2424266
"2004-11-18",280,283.538452,279.846161,283.307678,2041403
"2004-11-19",283.307678,283.307678,276.461548,279,2835365
"2004-11-22",278.846161,279,276.461548,277.615387,1996631
"2004-11-23",276.692322,277.230774,273,275.461548,2732743
"2004-11-24",275.769226,276.923065,273.538452,274.153839,2184741
"2004-11-26",273.846161,274.076935,272.615387,272.615387,1025687
"2004-11-29",273.615387,274.846161,270.153839,271.538452,2811965
